left_border_x,left_border_y,right_border_x,right_border_y,pos_x,pos_y,Lapdist
2.3200000,-3.0000000,2.3200000,-5.0000000,2.3200000,-4.0000000,22.8861610
2.4000000,-3.0000000,2.4000000,-5.0000000,2.4000000,-4.0000000,22.9661610
2.4800000,-3.0000000,2.4800000,-5.0000000,2.4800000,-4.0000000,23.0461610
2.5600000,-3.0000000,2.5600000,-5.0000000,2.5600000,-4.0000000,23.1261610
2.6400000,-3.0000000,2.6400000,-5.0000000,2.6400000,-4.0000000,23.2061610
2.7200000,-3.0000000,2.7200000,-5.0000000,2.7200000,-4.0000000,23.2861610
2.8000000,-3.0000000,2.8000000,-5.0000000,2.8000000,-4.0000000,23.3661610
2.8800000,-3.0000000,2.8800000,-5.0000000,2.8800000,-4.0000000,23.4461610
2.9600000,-3.0000000,2.9600000,-5.0000000,2.9600000,-4.0000000,23.5261610
3.0400000,-3.0000000,3.0400000,-5.0000000,3.0400000,-4.0000000,23.6061610
3.1200000,-3.0000000,3.1200000,-5.0000000,3.1200000,-4.0000000,23.6861610
3.2000000,-3.0000000,3.2000000,-5.0000000,3.2000000,-4.0000000,23.7661610
3.2800000,-3.0000000,3.2800000,-5.0000000,3.2800000,-4.0000000,23.8461610
3.3600000,-3.0000000,3.3600000,-5.0000000,3.3600000,-4.0000000,23.9261610
3.4400000,-3.0000000,3.4400000,-5.0000000,3.4400000,-4.0000000,24.0061610
3.5200000,-3.0000000,3.5200000,-5.0000000,3.5200000,-4.0000000,24.0861610
3.6000000,-3.0000000,3.6000000,-5.0000000,3.6000000,-4.0000000,24.1661610
3.6800000,-3.0000000,3.6800000,-5.0000000,3.6800000,-4.0000000,24.2461610
3.7600000,-3.0000000,3.7600000,-5.0000000,3.7600000,-4.0000000,24.3261610
3.8400000,-3.0000000,3.8400000,-5.0000000,3.8400000,-4.0000000,24.4061610
3.9200000,-3.0000000,3.9200000,-5.0000000,3.9200000,-4.0000000,24.4861610
4.0000000,-3.0000000,4.0000000,-5.0000000,4.0000000,-4.0000000,24.5661610
4.0600264,-2.9993994,4.1000440,-4.9989990,4.0800352,-3.9991992,24.6462002
4.1200288,-2.9975979,4.2000480,-4.9959965,4.1600384,-3.9967972,24.7262394
4.1799832,-2.9945961,4.2999719,-4.9909936,4.2399775,-3.9927949,24.8062787
4.2398654,-2.9903954,4.3997757,-4.9839923,4.3198206,-3.9871939,24.8863179
4.2996517,-2.9849973,4.4994194,-4.9749955,4.3995355,-3.9799964,24.9663572
4.3593179,-2.9784040,4.5988632,-4.9640067,4.4790905,-3.9712054,25.0463964
4.4188403,-2.9706183,4.6980671,-4.9510304,4.5584537,-3.9608243,25.1264357
4.4781950,-2.9616431,4.7969916,-4.9360718,4.6375933,-3.9488574,25.2064749
4.5373582,-2.9514820,4.8955970,-4.9191367,4.7164776,-3.9353094,25.2865141
4.5963063,-2.9401393,4.9938438,-4.9002321,4.7950750,-3.9201857,25.3665534
4.6550156,-2.9276193,5.0916926,-4.8793655,4.8733541,-3.9034924,25.4465926
4.7134626,-2.9139271,5.1891043,-4.8565452,4.9512835,-3.8852361,25.5266319
4.7716240,-2.8990682,5.2860400,-4.8317803,5.0288320,-3.8654243,25.6066711
4.8294764,-2.8830485,5.3824607,-4.8050809,5.1059685,-3.8440647,25.6867103
4.8869967,-2.8658745,5.4783279,-4.7764576,5.1826623,-3.8211660,25.7667496
4.9441619,-2.8475530,5.5736031,-4.7459217,5.2588825,-3.7967374,25.8467888
5.0009490,-2.8280914,5.6682483,-4.7134857,5.3345987,-3.7707886,25.9268281
5.0573354,-2.8074975,5.7622256,-4.6791624,5.4097805,-3.7433299,26.0068673
5.1132984,-2.7857794,5.8554973,-4.6429656,5.4843978,-3.7143725,26.0869066
5.1688156,-2.7629459,5.9480260,-4.6049098,5.5584208,-3.6839279,26.1669458
5.2238649,-2.7390062,6.0397748,-4.5650103,5.6318198,-3.6520082,26.2469850
5.2784241,-2.7139697,6.1307069,-4.5232829,5.7045655,-3.6186263,26.3270243
5.3324715,-2.6878467,6.2207858,-4.4797445,5.7766286,-3.5837956,26.4070635
5.3859853,-2.6606474,6.3099756,-4.4344124,5.8479804,-3.5475299,26.4871028
5.4389443,-2.6323828,6.3982404,-4.3873047,5.9185923,-3.5098438,26.5671420
5.4913270,-2.6030643,6.4855450,-4.3384405,5.9884360,-3.4707524,26.6471813
5.5431127,-2.5727035,6.5718545,-4.2878391,6.0574836,-3.4302713,26.7272205
5.5942805,-2.5413126,6.6571342,-4.2355210,6.1257073,-3.3884168,26.8072597
5.6448100,-2.5089042,6.7413499,-4.1815070,6.1930799,-3.3452056,26.8872990
5.6946809,-2.4754912,6.8244681,-4.1258187,6.2595745,-3.3006550,26.9673382
5.7438732,-2.4410871,6.9064554,-4.0684785,6.3251643,-3.2547828,27.0473775
5.7923674,-2.4057056,6.9872789,-4.0095093,6.3898231,-3.2076074,27.1274167
5.8401438,-2.3693608,7.0669064,-3.9489347,6.4535251,-3.1591478,27.2074559
5.8871835,-2.3320674,7.1453059,-3.8867790,6.5162447,-3.1094232,27.2874952
5.9334676,-2.2938402,7.2224460,-3.8230670,6.5779568,-3.0584536,27.3675344
5.9789775,-2.2546946,7.2982959,-3.7578244,6.6386367,-3.0062595,27.4475737
6.0236951,-2.2146463,7.3728252,-3.6910771,6.6982602,-2.9528617,27.5276129
6.0676024,-2.1737112,7.4460040,-3.6228519,6.7568032,-2.8982816,27.6076522
6.1106819,-2.1319057,7.5178031,-3.5531762,6.8142425,-2.8425410,27.6876914
6.1529162,-2.0892467,7.5881937,-3.4820778,6.8705549,-2.7856623,27.7677306
6.1942885,-2.0457512,7.6571476,-3.4095853,6.9257181,-2.7276682,27.8477699
6.2347823,-2.0014365,7.7246372,-3.3357275,6.9797097,-2.6685820,27.9278091
6.2743813,-1.9563205,7.7906354,-3.2605342,7.0325083,-2.6084273,28.0078484
6.3130696,-1.9104212,7.8551160,-3.1840353,7.0840928,-2.5472282,28.0878876
6.3508318,-1.8637570,7.9180529,-3.1062616,7.1344424,-2.4850093,28.1679268
6.3876527,-1.8163465,7.9794212,-3.0272442,7.1835369,-2.4217953,28.2479661
6.4235176,-1.7682088,8.0391960,-2.9470146,7.2313568,-2.3576117,28.3280053
6.4584122,-1.7193631,8.0973537,-2.8656052,7.2778829,-2.2924841,28.4080446
6.4923224,-1.6698290,8.1538707,-2.7830483,7.3230966,-2.2264386,28.4880838
6.5252348,-1.6196263,8.2087246,-2.6993772,7.3669797,-2.1595017,28.5681231
6.5571360,-1.5687751,8.2618934,-2.6146252,7.4095147,-2.0917001,28.6481623
6.5880134,-1.5172958,8.3133557,-2.5288263,7.4506846,-2.0230611,28.7282015
6.6178546,-1.4652090,8.3630910,-2.4420150,7.4904728,-1.9536120,28.8082408
6.6466476,-1.4125355,8.4110793,-2.3542258,7.5288635,-1.8833807,28.8882800
6.6743809,-1.3592964,8.4573015,-2.2654941,7.5658412,-1.8123953,28.9683193
6.7010434,-1.3055131,8.5017390,-2.1758552,7.6013912,-1.7406842,29.0483585
6.7266244,-1.2512071,8.5443740,-2.0853452,7.6354992,-1.6682762,29.1283977
6.7511137,-1.1964001,8.5851895,-1.9940002,7.6681516,-1.5952002,29.2084370
6.7745015,-1.1411141,8.6241692,-1.9018568,7.6993353,-1.5214855,29.2884762
6.7967784,-1.0853712,8.6612973,-1.8089520,7.7290379,-1.4471616,29.3685155
6.8179355,-1.0291937,8.6965591,-1.7153228,7.7572473,-1.3722583,29.4485547
6.8379643,-0.9726041,8.7299405,-1.6210069,7.7839524,-1.2968055,29.5285940
6.8568568,-0.9156251,8.7614280,-1.5260419,7.8091424,-1.2208335,29.6086332
6.8746054,-0.8582795,8.7910090,-1.4304659,7.8328072,-1.1443727,29.6886724
6.8912031,-0.8005903,8.8186718,-1.3343171,7.8549374,-1.0674537,29.7687117
6.9066431,-0.7425805,8.8444052,-1.2376341,7.8755242,-0.9901073,29.8487509
6.9209194,-0.6842733,8.8681990,-1.1404555,7.8945592,-0.9123644,29.9287902
6.9340261,-0.6256922,8.8900435,-1.0428204,7.9120348,-0.8342563,30.0088294
6.9459581,-0.5668606,8.9099302,-0.9447677,7.9279441,-0.7558141,30.0888686
6.9567105,-0.5078020,8.9278509,-0.8463367,7.9422807,-0.6770693,30.1689079
6.9662791,-0.4485401,8.9437985,-0.7475668,7.9550388,-0.5980534,30.2489471
6.9746600,-0.3890986,8.9577667,-0.6484976,7.9662134,-0.5187981,30.3289864
6.9818499,-0.3295013,8.9697499,-0.5491688,7.9757999,-0.4393350,30.4090256
6.9878459,-0.2697720,8.9797431,-0.4496201,7.9837945,-0.3596961,30.4890649
6.9926455,-0.2099348,8.9877426,-0.3498913,7.9901941,-0.2799131,30.5691041
6.9962470,-0.1500135,8.9937450,-0.2500225,7.9949960,-0.2000180,30.6491433
6.9986487,-0.0900321,8.9977479,-0.1500535,7.9981983,-0.1200428,30.7291826
6.9998498,-0.0300147,8.9997497,-0.0500245,7.9997998,-0.0400196,30.8092218
6.9998498,0.0300147,8.9997497,0.0500245,7.9997998,0.0400196,30.8892611
6.9986487,0.0900321,8.9977479,0.1500535,7.9981983,0.1200428,30.9693003
6.9962470,0.1500135,8.9937450,0.2500225,7.9949960,0.2000180,31.0493395
6.9926455,0.2099348,8.9877426,0.3498913,7.9901941,0.2799131,31.1293788
6.9878459,0.2697720,8.9797431,0.4496201,7.9837945,0.3596961,31.2094180
6.9818499,0.3295013,8.9697499,0.5491688,7.9757999,0.4393350,31.2894573
6.9746600,0.3890986,8.9577667,0.6484976,7.9662134,0.5187981,31.3694965
6.9662791,0.4485401,8.9437985,0.7475668,7.9550388,0.5980534,31.4495358
6.9567105,0.5078020,8.9278509,0.8463367,7.9422807,0.6770693,31.5295750
6.9459581,0.5668606,8.9099302,0.9447677,7.9279441,0.7558141,31.6096142
6.9340261,0.6256922,8.8900435,1.0428204,7.9120348,0.8342563,31.6896535
6.9209194,0.6842733,8.8681990,1.1404555,7.8945592,0.9123644,31.7696927
6.9066431,0.7425805,8.8444052,1.2376341,7.8755242,0.9901073,31.8497320
6.8912031,0.8005903,8.8186718,1.3343171,7.8549374,1.0674537,31.9297712
6.8746054,0.8582795,8.7910090,1.4304659,7.8328072,1.1443727,32.0098105
6.8568568,0.9156251,8.7614280,1.5260419,7.8091424,1.2208335,32.0898497
6.8379643,0.9726041,8.7299405,1.6210069,7.7839524,1.2968055,32.1698889
6.8179355,1.0291937,8.6965591,1.7153228,7.7572473,1.3722583,32.2499282
6.7967784,1.0853712,8.6612973,1.8089520,7.7290379,1.4471616,32.3299674
6.7745015,1.1411141,8.6241692,1.9018568,7.6993353,1.5214855,32.4100067
6.7511137,1.1964001,8.5851895,1.9940002,7.6681516,1.5952002,32.4900459
6.7266244,1.2512071,8.5443740,2.0853452,7.6354992,1.6682762,32.5700851
6.7010434,1.3055131,8.5017390,2.1758552,7.6013912,1.7406842,32.6501244
6.6743809,1.3592964,8.4573015,2.2654941,7.5658412,1.8123953,32.7301636
6.6466476,1.4125355,8.4110793,2.3542258,7.5288635,1.8833807,32.8102029
6.6178546,1.4652090,8.3630910,2.4420150,7.4904728,1.9536120,32.8902421
6.5880134,1.5172958,8.3133557,2.5288263,7.4506846,2.0230611,32.9702814
6.5571360,1.5687751,8.2618934,2.6146252,7.4095147,2.0917001,33.0503206
6.5252348,1.6196263,8.2087246,2.6993772,7.3669797,2.1595017,33.1303598
6.4923224,1.6698290,8.1538707,2.7830483,7.3230966,2.2264386,33.2103991
6.4584122,1.7193631,8.0973537,2.8656052,7.2778829,2.2924841,33.2904383
6.4235176,1.7682088,8.0391960,2.9470146,7.2313568,2.3576117,33.3704776
6.3876527,1.8163465,7.9794212,3.0272442,7.1835369,2.4217953,33.4505168
6.3508318,1.8637570,7.9180529,3.1062616,7.1344424,2.4850093,33.5305560
6.3130696,1.9104212,7.8551160,3.1840353,7.0840928,2.5472282,33.6105953
6.2743813,1.9563205,7.7906354,3.2605342,7.0325083,2.6084273,33.6906345
6.2347823,2.0014365,7.7246372,3.3357275,6.9797097,2.6685820,33.7706738
6.1942885,2.0457512,7.6571476,3.4095853,6.9257181,2.7276682,33.8507130
6.1529162,2.0892467,7.5881937,3.4820778,6.8705549,2.7856623,33.9307523
6.1106819,2.1319057,7.5178031,3.5531762,6.8142425,2.8425410,34.0107915
6.0676024,2.1737112,7.4460040,3.6228519,6.7568032,2.8982816,34.0908307
6.0236951,2.2146463,7.3728252,3.6910771,6.6982602,2.9528617,34.1708700
5.9789775,2.2546946,7.2982959,3.7578244,6.6386367,3.0062595,34.2509092
5.9334676,2.2938402,7.2224460,3.8230670,6.5779568,3.0584536,34.3309485
5.8871835,2.3320674,7.1453059,3.8867790,6.5162447,3.1094232,34.4109877
5.8401438,2.3693608,7.0669064,3.9489347,6.4535251,3.1591478,34.4910269
5.7923674,2.4057056,6.9872789,4.0095093,6.3898231,3.2076074,34.5710662
5.7438732,2.4410871,6.9064554,4.0684785,6.3251643,3.2547828,34.6511054
5.6946809,2.4754912,6.8244681,4.1258187,6.2595745,3.3006550,34.7311447
5.6448100,2.5089042,6.7413499,4.1815070,6.1930799,3.3452056,34.8111839
5.5942805,2.5413126,6.6571342,4.2355210,6.1257073,3.3884168,34.8912232
5.5431127,2.5727035,6.5718545,4.2878391,6.0574836,3.4302713,34.9712624
5.4913270,2.6030643,6.4855450,4.3384405,5.9884360,3.4707524,35.0513016
5.4389443,2.6323828,6.3982404,4.3873047,5.9185923,3.5098438,35.1313409
5.3859853,2.6606474,6.3099756,4.4344124,5.8479804,3.5475299,35.2113801
5.3324715,2.6878467,6.2207858,4.4797445,5.7766286,3.5837956,35.2914194
5.2784241,2.7139697,6.1307069,4.5232829,5.7045655,3.6186263,35.3714586
5.2238649,2.7390062,6.0397748,4.5650103,5.6318198,3.6520082,35.4514978
5.1688156,2.7629459,5.9480260,4.6049098,5.5584208,3.6839279,35.5315371
5.1132984,2.7857794,5.8554973,4.6429656,5.4843978,3.7143725,35.6115763
5.0573354,2.8074975,5.7622256,4.6791624,5.4097805,3.7433299,35.6916156
5.0009490,2.8280914,5.6682483,4.7134857,5.3345987,3.7707886,35.7716548
4.9441619,2.8475530,5.5736031,4.7459217,5.2588825,3.7967374,35.8516941
4.8869967,2.8658745,5.4783279,4.7764576,5.1826623,3.8211660,35.9317333
4.8294764,2.8830485,5.3824607,4.8050809,5.1059685,3.8440647,36.0117725
4.7716240,2.8990682,5.2860400,4.8317803,5.0288320,3.8654243,36.0918118
4.7134626,2.9139271,5.1891043,4.8565452,4.9512835,3.8852361,36.1718510
4.6550156,2.9276193,5.0916926,4.8793655,4.8733541,3.9034924,36.2518903
4.5963063,2.9401393,4.9938438,4.9002321,4.7950750,3.9201857,36.3319295
4.5373582,2.9514820,4.8955970,4.9191367,4.7164776,3.9353094,36.4119688
4.4781950,2.9616431,4.7969916,4.9360718,4.6375933,3.9488574,36.4920080
4.4188403,2.9706183,4.6980671,4.9510304,4.5584537,3.9608243,36.5720472
4.3593179,2.9784040,4.5988632,4.9640067,4.4790905,3.9712054,36.6520865
4.2996517,2.9849973,4.4994194,4.9749955,4.3995355,3.9799964,36.7321257
4.2398654,2.9903954,4.3997757,4.9839923,4.3198206,3.9871939,36.8121650
4.1799832,2.9945961,4.2999719,4.9909936,4.2399775,3.9927949,36.8922042
4.1200288,2.9975979,4.2000480,4.9959965,4.1600384,3.9967972,36.9722434
4.0600264,2.9993994,4.1000440,4.9989990,4.0800352,3.9991992,37.0522827
4.0000000,3.0000000,4.0000000,5.0000000,4.0000000,4.0000000,37.1323219
3.9200000,3.0000000,3.9200000,5.0000000,3.9200000,4.0000000,37.2123219
3.8400000,3.0000000,3.8400000,5.0000000,3.8400000,4.0000000,37.2923219
3.7600000,3.0000000,3.7600000,5.0000000,3.7600000,4.0000000,37.3723219
3.6800000,3.0000000,3.6800000,5.0000000,3.6800000,4.0000000,37.4523219
3.6000000,3.0000000,3.6000000,5.0000000,3.6000000,4.0000000,37.5323219
3.5200000,3.0000000,3.5200000,5.0000000,3.5200000,4.0000000,37.6123219
3.4400000,3.0000000,3.4400000,5.0000000,3.4400000,4.0000000,37.6923219
3.3600000,3.0000000,3.3600000,5.0000000,3.3600000,4.0000000,37.7723219
3.2800000,3.0000000,3.2800000,5.0000000,3.2800000,4.0000000,37.8523219
3.2000000,3.0000000,3.2000000,5.0000000,3.2000000,4.0000000,37.9323219
3.1200000,3.0000000,3.1200000,5.0000000,3.1200000,4.0000000,38.0123219
3.0400000,3.0000000,3.0400000,5.0000000,3.0400000,4.0000000,38.0923219
2.9600000,3.0000000,2.9600000,5.0000000,2.9600000,4.0000000,38.1723219
2.8800000,3.0000000,2.8800000,5.0000000,2.8800000,4.0000000,38.2523219
2.8000000,3.0000000,2.8000000,5.0000000,2.8000000,4.0000000,38.3323219
2.7200000,3.0000000,2.7200000,5.0000000,2.7200000,4.0000000,38.4123219
2.6400000,3.0000000,2.6400000,5.0000000,2.6400000,4.0000000,38.4923219
2.5600000,3.0000000,2.5600000,5.0000000,2.5600000,4.0000000,38.5723219
2.4800000,3.0000000,2.4800000,5.0000000,2.4800000,4.0000000,38.6523219
2.4000000,3.0000000,2.4000000,5.0000000,2.4000000,4.0000000,38.7323219
2.3200000,3.0000000,2.3200000,5.0000000,2.3200000,4.0000000,38.8123219
2.2400000,3.0000000,2.2400000,5.0000000,2.2400000,4.0000000,38.8923219
2.1600000,3.0000000,2.1600000,5.0000000,2.1600000,4.0000000,38.9723219
2.0800000,3.0000000,2.0800000,5.0000000,2.0800000,4.0000000,39.0523219
2.0000000,3.0000000,2.0000000,5.0000000,2.0000000,4.0000000,39.1323219
1.9200000,3.0000000,1.9200000,5.0000000,1.9200000,4.0000000,39.2123219
1.8400000,3.0000000,1.8400000,5.0000000,1.8400000,4.0000000,39.2923219
1.7600000,3.0000000,1.7600000,5.0000000,1.7600000,4.0000000,39.3723219
1.6800000,3.0000000,1.6800000,5.0000000,1.6800000,4.0000000,39.4523219
1.6000000,3.0000000,1.6000000,5.0000000,1.6000000,4.0000000,39.5323219
1.5200000,3.0000000,1.5200000,5.0000000,1.5200000,4.0000000,39.6123219
1.4400000,3.0000000,1.4400000,5.0000000,1.4400000,4.0000000,39.6923219
1.3600000,3.0000000,1.3600000,5.0000000,1.3600000,4.0000000,39.7723219
1.2800000,3.0000000,1.2800000,5.0000000,1.2800000,4.0000000,39.8523219
1.2000000,3.0000000,1.2000000,5.0000000,1.2000000,4.0000000,39.9323219
1.1200000,3.0000000,1.1200000,5.0000000,1.1200000,4.0000000,40.0123219
1.0400000,3.0000000,1.0400000,5.0000000,1.0400000,4.0000000,40.0923219
0.9600000,3.0000000,0.9600000,5.0000000,0.9600000,4.0000000,40.1723219
0.8800000,3.0000000,0.8800000,5.0000000,0.8800000,4.0000000,40.2523219
0.8000000,3.0000000,0.8000000,5.0000000,0.8000000,4.0000000,40.3323219
0.7200000,3.0000000,0.7200000,5.0000000,0.7200000,4.0000000,40.4123219
0.6400000,3.0000000,0.6400000,5.0000000,0.6400000,4.0000000,40.4923219
0.5600000,3.0000000,0.5600000,5.0000000,0.5600000,4.0000000,40.5723219
0.4800000,3.0000000,0.4800000,5.0000000,0.4800000,4.0000000,40.6523219
0.4000000,3.0000000,0.4000000,5.0000000,0.4000000,4.0000000,40.7323219
0.3200000,3.0000000,0.3200000,5.0000000,0.3200000,4.0000000,40.8123219
0.2400000,3.0000000,0.2400000,5.0000000,0.2400000,4.0000000,40.8923219
0.1600000,3.0000000,0.1600000,5.0000000,0.1600000,4.0000000,40.9723219
0.0800000,3.0000000,0.0800000,5.0000000,0.0800000,4.0000000,41.0523219
